code,name,districtCode
901,Xã Bạch Đằng,50
902,Xã Bình Dương,50
903,Xã Lê Chung,50
904,Xã Hồng Nam,50
905,Thị trấn Nguyên Bình,51
906,Thị trấn Tĩnh Túc,51
907,Xã Yên Lạc,51
908,Xã Triệu Nguyên,51
909,Xã Ca Thành,51
910,Xã Vũ Nông,51
911,Xã Minh Tâm,51
912,Xã Thể Dục,51
913,Xã Mai Long,51
914,Xã Vũ Minh,51
915,Xã Hoa Thám,51
916,Xã Phan Thanh,51
917,Xã Quang Thành,51
918,Xã Tam Kim,51
919,Xã Thành Công,51
920,Xã Thịnh Vượng,51
921,Xã Hưng Đạo,51
922,Thị trấn Đông Khê,52
923,Xã Canh Tân,52
924,Xã Kim Đồng,52
925,Xã Minh Khai,52
926,Xã Đức Thông,52
927,Xã Thái Cường,52
928,Xã Vân Trình,52
929,Xã Thụy Hùng,52
930,Xã Quang Trọng,52
931,Xã Trọng Con,52
932,Xã Lê Lai,52
933,Xã Đức Long,52
934,Xã Lê Lợi,52
935,Xã Đức Xuân,52
936,Phường Nguyễn Thị Minh Khai,53
937,Phường Sông Cầu,53
938,Phường Đức Xuân,53
939,Phường Phùng Chí Kiên,53
940,Phường Huyền Tụng,53
941,Xã Dương Quang,53
942,Xã Nông Thượng,53
943,Phường Xuất Hóa,53
944,Xã Bằng Thành,54
945,Xã Nhạn Môn,54
946,Xã Bộc Bố,54
947,Xã Công Bằng,54
948,Xã Giáo Hiệu,54
949,Xã Xuân La,54
950,Xã An Thắng,54
951,Xã Cổ Linh,54
952,Xã Nghiên Loan,54
953,Xã Cao Tân,54
954,Thị trấn Chợ Rã,55
955,Xã Bành Trạch,55
956,Xã Phúc Lộc,55
957,Xã Hà Hiệu,55
958,Xã Cao Thượng,55
959,Xã Khang Ninh,55
960,Xã Nam Mẫu,55
961,Xã Thượng Giáo,55
962,Xã Địa Linh,55
963,Xã Yến Dương,55
964,Xã Chu Hương,55
965,Xã Quảng Khê,55
966,Xã Mỹ Phương,55
967,Xã Hoàng Trĩ,55
968,Xã Đồng Phúc,55
969,Thị trấn Nà Phặc,56
970,Xã Thượng Ân,56
971,Xã Bằng Vân,56
972,Xã Cốc Đán,56
973,Xã Trung Hòa,56
974,Xã Đức Vân,56
975,Xã Vân Tùng,56
976,Xã Thượng Quan,56
977,Xã Hiệp Lực,56
978,Xã Thuần Mang,56
979,Thị trấn Phủ Thông,57
980,Xã Vi Hương,57
981,Xã Sĩ Bình,57
982,Xã Vũ Muộn,57
983,Xã Đôn Phong,57
984,Xã Lục Bình,57
985,Xã Tân Tú,57
986,Xã Nguyên Phúc,57
987,Xã Cao Sơn,57
988,Xã Quân Hà,57
989,Xã Cẩm Giàng,57
990,Xã Mỹ Thanh,57
991,Xã Dương Phong,57
992,Xã Quang Thuận,57
993,Thị trấn Bằng Lũng,58
994,Xã Xuân Lạc,58
995,Xã Nam Cường,58
996,Xã Đồng Lạc,58
997,Xã Tân Lập,58
998,Xã Bản Thi,58
999,Xã Quảng Bạch,58
1000,Xã Bằng Phúc,58
1001,Xã Yên Thịnh,58
1002,Xã Yên Thượng,58
1003,Xã Phương Viên,58
1004,Xã Ngọc Phái,58
1005,Xã Đồng Thắng,58
1006,Xã Lương Bằng,58
1007,Xã Bằng Lãng,58
1008,Xã Đại Sảo,58
1009,Xã Nghĩa Tá,58
1010,Xã Yên Mỹ,58
1011,Xã Bình Trung,58
1012,Xã Yên Phong,58
1013,Thị trấn Đồng Tâm,59
1014,Xã Tân Sơn,59
1015,Xã Thanh Vận,59
1016,Xã Mai Lạp,59
1017,Xã Hòa Mục,59
1018,Xã Thanh Mai,59
1019,Xã Cao Kỳ,59
1020,Xã Nông Hạ,59
1021,Xã Yên Cư,59
1022,Xã Thanh Thịnh,59
1023,Xã Yên Hân,59
1024,Xã Như Cố,59
1025,Xã Bình Văn,59
1026,Xã Quảng Chu,59
1027,Xã Văn Vũ,60
1028,Xã Văn Lang,60
1029,Xã Lương Thượng,60
1030,Xã Kim Hỷ,60
1031,Xã Cường Lợi,60
1032,Thị trấn Yến Lạc,60
1033,Xã Kim Lư,60
1034,Xã Sơn Thành,60
1035,Xã Văn Minh,60
1036,Xã Côn Minh,60
1037,Xã Cư Lễ,60
1038,Xã Trần Phú,60
1039,Xã Quang Phong,60
1040,Xã Dương Sơn,60
1041,Xã Xuân Dương,60
1042,Xã Đổng Xá,60
1043,Xã Liêm Thủy,60
1044,Phường Phan Thiết,61
1045,Phường Minh Xuân,61
1046,Phường Tân Quang,61
1047,Xã Tràng Đà,61
1048,Phường Nông Tiến,61
1049,Phường Ỷ La,61
1050,Phường Tân Hà,61
1051,Phường Hưng Thành,61
1052,Xã Kim Phú,61
1053,Xã An Khang,61
1054,Phường Mỹ Lâm,61
1055,Phường An Tường,61
1056,Xã Lưỡng Vượng,61
1057,Xã Thái Long,61
1058,Phường Đội Cấn,61
1059,Xã Phúc Yên,62
1060,Xã Xuân Lập,62
1061,Xã Khuôn Hà,62
1062,Thị trấn Lăng Can,62
1063,Xã Thượng Lâm,62
1064,Xã Bình An,62
1065,Xã Hồng Quang,62
1066,Xã Thổ Bình,62
1067,Xã Phúc Sơn,62
1068,Xã Minh Quang,62
1069,Thị trấn Na Hang,63
1070,Xã Sinh Long,63
1071,Xã Thượng Giáp,63
1072,Xã Thượng Nông,63
1073,Xã Côn Lôn,63
1074,Xã Yên Hoa,63
1075,Xã Hồng Thái,63
1076,Xã Đà Vị,63
1077,Xã Khau Tinh,63
1078,Xã Sơn Phú,63
1079,Xã Năng Khả,63
1080,Xã Thanh Tương,63
1081,Thị trấn Vĩnh Lộc,64
1082,Xã Trung Hà,64
1083,Xã Tân Mỹ,64
1084,Xã Hà Lang,64
1085,Xã Hùng Mỹ,64
1086,Xã Yên Lập,64
1087,Xã Tân An,64
1088,Xã Bình Phú,64
1089,Xã Xuân Quang,64
1090,Xã Ngọc Hội,64
1091,Xã Phú Bình,64
1092,Xã Hòa Phú,64
1093,Xã Phúc Thịnh,64
1094,Xã Kiên Đài,64
1095,Xã Tân Thịnh,64
1096,Xã Trung Hòa,64
1097,Xã Kim Bình,64
1098,Xã Hòa An,64
1099,Xã Vinh Quang,64
1100,Xã Tri Phú,64
1101,Xã Nhân Lý,64
1102,Xã Yên Nguyên,64
1103,Xã Linh Phú,64
1104,Xã Bình Nhân,64
1105,Thị trấn Tân Yên,65
1106,Xã Yên Thuận,65
1107,Xã Bạch Xa,65
1108,Xã Minh Khương,65
1109,Xã Yên Lâm,65
1110,Xã Minh Dân,65
1111,Xã Phù Lưu,65
1112,Xã Minh Hương,65
1113,Xã Yên Phú,65
1114,Xã Tân Thành,65
1115,Xã Bình Xa,65
1116,Xã Thái Sơn,65
1117,Xã Nhân Mục,65
1118,Xã Thành Long,65
1119,Xã Bằng Cốc,65
1120,Xã Thái Hòa,65
1121,Xã Đức Ninh,65
1122,Xã Hùng Đức,65
1123,Xã Quí Quân,66
1124,Xã Lực Hành,66
1125,Xã Kiến Thiết,66
1126,Xã Trung Minh,66
1127,Xã Chiêu Yên,66
1128,Xã Trung Trực,66
1129,Xã Xuân Vân,66
1130,Xã Phúc Ninh,66
1131,Xã Hùng Lợi,66
1132,Xã Trung Sơn,66
1133,Xã Tân Tiến,66
1134,Xã Tứ Quận,66
1135,Xã Đạo Viện,66
1136,Xã Tân Long,66
1137,Thị trấn Yên Sơn,66
1138,Xã Kim Quan,66
1139,Xã Lang Quán,66
1140,Xã Phú Thịnh,66
1141,Xã Công Đa,66
1142,Xã Trung Môn,66
1143,Xã Chân Sơn,66
1144,Xã Thái Bình,66
1145,Xã Tiến Bộ,66
1146,Xã Mỹ Bằng,66
1147,Xã Hoàng Khai,66
1148,Xã Nhữ Hán,66
1149,Xã Nhữ Khê,66
1150,Xã Đội Bình,66
1151,Thị trấn Sơn Dương,67
1152,Xã Trung Yên,67
1153,Xã Minh Thanh,67
1154,Xã Tân Trào,67
1155,Xã Vĩnh Lợi,67
1156,Xã Thượng Ấm,67
1157,Xã Bình Yên,67
1158,Xã Lương Thiện,67
1159,Xã Tú Thịnh,67
1160,Xã Cấp Tiến,67
1161,Xã Hợp Thành,67
1162,Xã Phúc Ứng,67
1163,Xã Đông Thọ,67
1164,Xã Kháng Nhật,67
1165,Xã Hợp Hòa,67
1166,Xã Quyết Thắng,67
1167,Xã Đồng Quý,67
1168,Xã Tân Thanh,67
1169,Xã Vân Sơn,67
1170,Xã Văn Phú,67
1171,Xã Chi Thiết,67
1172,Xã Đông Lợi,67
1173,Xã Thiện Kế,67
1174,Xã Hồng Lạc,67
1175,Xã Phú Lương,67
1176,Xã Ninh Lai,67
1177,Xã Đại Phú,67
1178,Xã Sơn Nam,67
1179,Xã Hào Phú,67
1180,Xã Tam Đa,67
1181,Xã Trường Sinh,67
1182,Phường Duyên Hải,68
1183,Phường Lào Cai,68
1184,Phường Cốc Lếu,68
1185,Phường Kim Tân,68
1186,Phường Bắc Lệnh,68
1187,Phường Pom Hán,68
1188,Phường Xuân Tăng,68
1189,Phường Bình Minh,68
1190,Xã Thống Nhất,68
1191,Xã Đồng Tuyển,68
1192,Xã Vạn Hòa,68
1193,Phường Bắc Cường,68
1194,Phường Nam Cường,68
1195,Xã Cam Đường,68
1196,Xã Tả Phời,68
1197,Xã Hợp Thành,68
1198,Xã Cốc San,68
1199,Thị trấn Bát Xát,69
1200,Xã A Mú Sung,69
1201,Xã Nậm Chạc,69
1202,Xã A Lù,69
1203,Xã Trịnh Tường,69
1204,Xã Y Tý,69
1205,Xã Cốc Mỳ,69
1206,Xã Dền Sáng,69
1207,Xã Bản Vược,69
1208,Xã Sàng Ma Sáo,69
1209,Xã Bản Qua,69
1210,Xã Mường Vi,69
1211,Xã Dền Thàng,69
1212,Xã Bản Xèo,69
1213,Xã Mường Hum,69
1214,Xã Trung Lèng Hồ,69
1215,Xã Quang Kim,69
1216,Xã Pa Cheo,69
1217,Xã Nậm Pung,69
1218,Xã Phìn Ngan,69
1219,Xã Tòng Sành,69
1220,Xã Pha Long,70
1221,Xã Tả Ngải Chồ,70
1222,Xã Tung Chung Phố,70
1223,Thị trấn Mường Khương,70
1224,Xã Dìn Chin,70
1225,Xã Tả Gia Khâu,70
1226,Xã Nậm Chảy,70
1227,Xã Nấm Lư,70
1228,Xã Lùng Khấu Nhin,70
1229,Xã Thanh Bình,70
1230,Xã Cao Sơn,70
1231,Xã Lùng Vai,70
1232,Xã Bản Lầu,70
1233,Xã La Pan Tẩn,70
1234,Xã Tả Thàng,70
1235,Xã Bản Sen,70
1236,Xã Nàn Sán,71
1237,Xã Thào Chư Phìn,71
1238,Xã Bản Mế,71
1239,Thị trấn Si Ma Cai,71
1240,Xã Sán Chải,71
1241,Xã Lùng Thẩn,71
1242,Xã Cán Cấu,71
1243,Xã Sín Chéng,71
1244,Xã Quan Hồ Thẩn,71
1245,Xã Nàn Xín,71
1246,Thị trấn Bắc Hà,72
1247,Xã Lùng Cải,72
1248,Xã Lùng Phình,72
1249,Xã Tả Van Chư,72
1250,Xã Tả Củ Tỷ,72
1251,Xã Thải Giàng Phố,72
1252,Xã Hoàng Thu Phố,72
1253,Xã Bản Phố,72
1254,Xã Bản Liền,72
1255,Xã Tà Chải,72
1256,Xã Na Hối,72
1257,Xã Cốc Ly,72
1258,Xã Nậm Mòn,72
1259,Xã Nậm Đét,72
1260,Xã Nậm Khánh,72
1261,Xã Bảo Nhai,72
1262,Xã Nậm Lúc,72
1263,Xã Cốc Lầu,72
1264,Xã Bản Cái,72
1265,Thị trấn N.T Phong Hải,73
1266,Thị trấn Phố Lu,73
1267,Thị trấn Tằng Loỏng,73
1268,Xã Bản Phiệt,73
1269,Xã Bản Cầm,73
1270,Xã Thái Niên,73
1271,Xã Phong Niên,73
1272,Xã Gia Phú,73
1273,Xã Xuân Quang,73
1274,Xã Sơn Hải,73
1275,Xã Xuân Giao,73
1276,Xã Trì Quang,73
1277,Xã Sơn Hà,73
1278,Xã Phú Nhuận,73
1279,Thị trấn Phố Ràng,74
1280,Xã Tân Tiến,74
1281,Xã Nghĩa Đô,74
1282,Xã Vĩnh Yên,74
1283,Xã Điện Quan,74
1284,Xã Xuân Hòa,74
1285,Xã Tân Dương,74
1286,Xã Thượng Hà,74
1287,Xã Kim Sơn,74
1288,Xã Cam Cọn,74
1289,Xã Minh Tân,74
1290,Xã Xuân Thượng,74
1291,Xã Việt Tiến,74
1292,Xã Yên Sơn,74
1293,Xã Bảo Hà,74
1294,Xã Lương Sơn,74
1295,Xã Phúc Khánh,74
1296,Phường Sa Pa,75
1297,Phường Sa Pả,75
1298,Phường Ô Quý Hồ,75
1299,Xã Ngũ Chỉ Sơn,75
1300,Phường Phan Si Păng,75
1301,Xã Trung Chải,75
1302,Xã Tả Phìn,75
1303,Phường Hàm Rồng,75
1304,Xã Hoàng Liên,75
1305,Xã Thanh Bình,75
1306,Phường Cầu Mây,75
1307,Xã Mường Hoa,75
1308,Xã Tả Van,75
1309,Xã Mường Bo,75
1310,Xã Bản Hồ,75
1311,Xã Liên Minh,75
1312,Thị trấn Khánh Yên,76
1313,Xã Võ Lao,76
1314,Xã Sơn Thủy,76
1315,Xã Nậm Mả,76
1316,Xã Tân Thượng,76
1317,Xã Nậm Rạng,76
1318,Xã Nậm Chầy,76
1319,Xã Tân An,76
1320,Xã Khánh Yên Thượng,76
1321,Xã Nậm Xé,76
1322,Xã Dần Thàng,76
1323,Xã Chiềng Ken,76
1324,Xã Làng Giàng,76
1325,Xã Hòa Mạc,76
1326,Xã Khánh Yên Trung,76
1327,Xã Khánh Yên Hạ,76
1328,Xã Dương Quỳ,76
1329,Xã Nậm Tha,76
1330,Xã Minh Lương,76
1331,Xã Thẩm Dương,76
1332,Xã Liêm Phú,76
1333,Xã Nậm Xây,76
1334,Phường Noong Bua,77
1335,Phường Him Lam,77
1336,Phường Thanh Bình,77
1337,Phường Tân Thanh,77
1338,Phường Mường Thanh,77
1339,Phường Nam Thanh,77
1340,Phường Thanh Trường,77
1341,Xã Thanh Minh,77
1342,Xã Nà Tấu,77
1343,Xã Nà Nhạn,77
1344,Xã Mường Phăng,77
1345,Xã Pá Khoang,77
1346,Phường Sông Đà,78
1347,Phường Na Lay,78
1348,Xã Lay Nưa,78
1349,Xã Sín Thầu,79
1350,Xã Sen Thượng,79
1351,Xã Chung Chải,79
1352,Xã Leng Su Sìn,79
1353,Xã Pá Mỳ,79
1354,Xã Mường Nhé,79
1355,Xã Nậm Vì,79
1356,Xã Nậm Kè,79
1357,Xã Mường Toong,79
1358,Xã Quảng Lâm,79
1359,Xã Huổi Lếnh,79
1360,Thị Trấn Mường Chà,80
1361,Xã Xá Tổng,80
1362,Xã Mường Tùng,80
1363,Xã Hừa Ngài,80
1364,Xã Huổi Mí,80
1365,Xã Pa Ham,80
1366,Xã Nậm Nèn,80
1367,Xã Huổi Lèng,80
1368,Xã Sa Lông,80
1369,Xã Ma Thì Hồ,80
1370,Xã Na Sang,80
1371,Xã Mường Mươn,80
1372,Thị trấn Tủa Chùa,81
1373,Xã Huổi Só,81
1374,Xã Xín Chải,81
1375,Xã Tả Sìn Thàng,81
1376,Xã Lao Xả Phình,81
1377,Xã Tả Phìn,81
1378,Xã Tủa Thàng,81
1379,Xã Trung Thu,81
1380,Xã Sính Phình,81
1381,Xã Sáng Nhè,81
1382,Xã Mường Đun,81
1383,Xã Mường Báng,81
1384,Thị trấn Tuần Giáo,82
1385,Xã Phình Sáng,82
1386,Xã Rạng Đông,82
1387,Xã Mùn Chung,82
1388,Xã Nà Tòng,82
1389,Xã Ta Ma,82
1390,Xã Mường Mùn,82
1391,Xã Pú Xi,82
1392,Xã Pú Nhung,82
1393,Xã Quài Nưa,82
1394,Xã Mường Thín,82
1395,Xã Tỏa Tình,82
1396,Xã Nà Sáy,82
1397,Xã Mường Khong,82
1398,Xã Quài Cang,82
1399,Xã Quài Tở,82
1400,Xã Chiềng Sinh,82
1401,Xã Chiềng Đông,82
1402,Xã Tênh Phông,82
1403,Xã Mường Pồn,83
1404,Xã Thanh Nưa,83
1405,Xã Hua Thanh,83
1406,Xã Thanh Luông,83
1407,Xã Thanh Hưng,83
1408,Xã Thanh Xương,83
1409,Xã Thanh Chăn,83
1410,Xã Pa Thơm,83
1411,Xã Thanh An,83
1412,Xã Thanh Yên,83
1413,Xã Noong Luống,83
1414,Xã Noọng Hẹt,83
1415,Xã Sam Mứn,83
1416,Xã Pom Lót,83
1417,Xã Núa Ngam,83
1418,Xã Hẹ Muông,83
1419,Xã Na Ư,83
1420,Xã Mường Nhà,83
1421,Xã Na Tông,83
1422,Xã Mường Lói,83
1423,Xã Phu Luông,83
1424,Thị trấn Điện Biên Đông,84
1425,Xã Na Son,84
1426,Xã Phì Nhừ,84
1427,Xã Chiềng Sơ,84
1428,Xã Mường Luân,84
1429,Xã Pú Nhi,84
1430,Xã Nong U,84
1431,Xã Xa Dung,84
1432,Xã Keo Lôm,84
1433,Xã Luân Giới,84
1434,Xã Phình Giàng,84
1435,Xã Pú Hồng,84
1436,Xã Tìa Dình,84
1437,Xã Háng Lìa,84
1438,Thị trấn Mường Ảng,85
1439,Xã Mường Đăng,85
1440,Xã Ngối Cáy,85
1441,Xã Ẳng Tở,85
1442,Xã Búng Lao,85
1443,Xã Xuân Lao,85
1444,Xã Ẳng Nưa,85
1445,Xã Ẳng Cang,85
1446,Xã Nặm Lịch,85
1447,Xã Mường Lạn,85
1448,Xã Nậm Tin,86
1449,Xã Pa Tần,86
1450,Xã Chà Cang,86
1451,Xã Na Cô Sa,86
1452,Xã Nà Khoa,86
1453,Xã Nà Hỳ,86
1454,Xã Nà Bủng,86
1455,Xã Nậm Nhừ,86
1456,Xã Nậm Chua,86
1457,Xã Nậm Khăn,86
1458,Xã Chà Tở,86
1459,Xã Vàng Đán,86
1460,Xã Chà Nưa,86
1461,Xã Phìn Hồ,86
1462,Xã Si Pa Phìn,86
1463,Phường Quyết Thắng,87
1464,Phường Tân Phong,87
1465,Phường Quyết Tiến,87
1466,Phường Đoàn Kết,87
1467,Xã Sùng Phài,87
1468,Phường Đông Phong,87
1469,Xã San Thàng,87
1470,Thị trấn Tam Đường,88
1471,Xã Thèn Sin,88
1472,Xã Tả Lèng,88
1473,Xã Giang Ma,88
1474,Xã Hồ Thầu,88
1475,Xã Bình Lư,88
1476,Xã Sơn Bình,88
1477,Xã Nùng Nàng,88
1478,Xã Bản Giang,88
1479,Xã Bản Hon,88
1480,Xã Bản Bo,88
1481,Xã Nà Tăm,88
1482,Xã Khun Há,88
1483,Thị trấn Mường Tè,89
1484,Xã Thu Lũm,89
1485,Xã Ka Lăng,89
1486,Xã Tá Bạ,89
1487,Xã Pa ủ,89
1488,Xã Mường Tè,89
1489,Xã Pa Vệ Sử,89
1490,Xã Mù Cả,89
1491,Xã Bum Tở,89
1492,Xã Nậm Khao,89
1493,Xã Tà Tổng,89
1494,Xã Bum Nưa,89
1495,Xã Vàng San,89
1496,Xã Kan Hồ,89
1497,Thị trấn Sìn Hồ,90
1498,Xã Chăn Nưa,90
1499,Xã Pa Tần,90
1500,Xã Phìn Hồ,90
1501,Xã Hồng Thu,90
1502,Xã Phăng Sô Lin,90
1503,Xã Ma Quai,90
1504,Xã Lùng Thàng,90
1505,Xã Tả Phìn,90
1506,Xã Sà Dề Phìn,90
1507,Xã Nậm Tăm,90
1508,Xã Tả Ngảo,90
1509,Xã Pu Sam Cáp,90
1510,Xã Nậm Cha,90
1511,Xã Pa Khóa,90
1512,Xã Làng Mô,90
1513,Xã Noong Hẻo,90
1514,Xã Nậm Mạ,90
1515,Xã Căn Co,90
1516,Xã Tủa Sín Chải,90
1517,Xã Nậm Cuổi,90
1518,Xã Nậm Hăn,90
1519,Xã Lả Nhì Thàng,91
1520,Xã Huổi Luông,91
1521,Thị trấn Phong Thổ,91
1522,Xã Sì Lở Lầu,91
1523,Xã Mồ Sì San,91
1524,Xã Pa Vây Sử,91
1525,Xã Vàng Ma Chải,91
1526,Xã Tông Qua Lìn,91
1527,Xã Mù Sang,91
1528,Xã Dào San,91
1529,Xã Ma Ly Pho,91
1530,Xã Bản Lang,91
1531,Xã Hoang Thèn,91
1532,Xã Khổng Lào,91
1533,Xã Nậm Xe,91
1534,Xã Mường So,91
1535,Xã Sin Suối Hồ,91
1536,Thị trấn Than Uyên,92
1537,Xã Phúc Than,92
1538,Xã Mường Than,92
1539,Xã Mường Mít,92
1540,Xã Pha Mu,92
1541,Xã Mường Cang,92
1542,Xã Hua Nà,92
1543,Xã Tà Hừa,92
1544,Xã Mường Kim,92
1545,Xã Tà Mung,92
1546,Xã Tà Gia,92
1547,Xã Khoen On,92
1548,Thị trấn Tân Uyên,93
1549,Xã Mường Khoa,93
1550,Xã Phúc Khoa,93
1551,Xã Thân Thuộc,93
1552,Xã Trung Đồng,93
1553,Xã Hố Mít,93
1554,Xã Nậm Cần,93
1555,Xã Nậm Sỏ,93
1556,Xã Pắc Ta,93
1557,Xã Tà Mít,93
1558,Thị trấn Nậm Nhùn,94
1559,Xã Hua Bun,94
1560,Xã Mường Mô,94
1561,Xã Nậm Chà,94
1562,Xã Nậm Manh,94
1563,Xã Nậm Hàng,94
1564,Xã Lê Lợi,94
1565,Xã Pú Đao,94
1566,Xã Nậm Pì,94
1567,Xã Nậm Ban,94
1568,Xã Trung Chải,94
1569,Phường Chiềng Lề,95
1570,Phường Tô Hiệu,95
1571,Phường Quyết Thắng,95
1572,Phường Quyết Tâm,95
1573,Xã Chiềng Cọ,95
1574,Xã Chiềng Đen,95
1575,Xã Chiềng Xôm,95
1576,Phường Chiềng An,95
1577,Phường Chiềng Cơi,95
1578,Xã Chiềng Ngần,95
1579,Xã Hua La,95
1580,Phường Chiềng Sinh,95
1581,Xã Mường Chiên,96
1582,Xã Cà Nàng,96
1583,Xã Chiềng Khay,96
1584,Xã Mường Giôn,96
1585,Xã Pá Ma Pha Khinh,96
1586,Xã Chiềng Ơn,96
1587,Xã Mường Giàng,96
1588,Xã Chiềng Bằng,96
1589,Xã Mường Sại,96
1590,Xã Nậm ét,96
1591,Xã Chiềng Khoang,96
1592,Thị trấn Thuận Châu,97
1593,Xã Phổng Lái,97
1594,Xã Mường é,97
1595,Xã Chiềng Pha,97
1596,Xã Chiềng La,97
1597,Xã Chiềng Ngàm,97
1598,Xã Liệp Tè,97
1599,Xã é Tòng,97
1600,Xã Phổng Lập,97
1601,Xã Phổng Lăng,97
1602,Xã Chiềng Ly,97
1603,Xã Noong Lay,97
1604,Xã Mường Khiêng,97
1605,Xã Mường Bám,97
1606,Xã Long Hẹ,97
1607,Xã Chiềng Bôm,97
1608,Xã Thôm Mòn,97
1609,Xã Tông Lạnh,97
1610,Xã Tông Cọ,97
1611,Xã Bó Mười,97
1612,Xã Co Mạ,97
1613,Xã Púng Tra,97
1614,Xã Chiềng Pấc,97
1615,Xã Nậm Lầu,97
1616,Xã Bon Phặng,97
1617,Xã Co Tòng,97
1618,Xã Muổi Nọi,97
1619,Xã Pá Lông,97
1620,Xã Bản Lầm,97
1621,Thị trấn Ít Ong,98
1622,Xã Nậm Giôn,98
1623,Xã Chiềng Lao,98
1624,Xã Hua Trai,98
1625,Xã Ngọc Chiến,98
1626,Xã Mường Trai,98
1627,Xã Nậm Păm,98
1628,Xã Chiềng Muôn,98
1629,Xã Chiềng Ân,98
1630,Xã Pi Toong,98
1631,Xã Chiềng Công,98
1632,Xã Tạ Bú,98
1633,Xã Chiềng San,98
1634,Xã Mường Bú,98
1635,Xã Chiềng Hoa,98
1636,Xã Mường Chùm,98
1637,Thị trấn Bắc Yên,99
1638,Xã Phiêng Ban,99
1639,Xã Hang Chú,99
1640,Xã Xím Vàng,99
1641,Xã Tà Xùa,99
1642,Xã Háng Đồng,99
1643,Xã Pắc Ngà,99
1644,Xã Làng Chếu,99
1645,Xã Chim Vàn,99
1646,Xã Mường Khoa,99
1647,Xã Song Pe,99
1648,Xã Hồng Ngài,99
1649,Xã Tạ Khoa,99
1650,Xã Hua Nhàn,99
1651,Xã Phiêng Côn,99
1652,Xã Chiềng Sại,99
1653,Thị trấn Phù Yên,100
1654,Xã Suối Tọ,100
1655,Xã Mường Thải,100
1656,Xã Mường Cơi,100
1657,Xã Quang Huy,100
1658,Xã Huy Bắc,100
1659,Xã Huy Thượng,100
1660,Xã Tân Lang,100
1661,Xã Gia Phù,100
1662,Xã Tường Phù,100
1663,Xã Huy Hạ,100
1664,Xã Huy Tân,100
1665,Xã Mường Lang,100
1666,Xã Suối Bau,100
1667,Xã Huy Tường,100
1668,Xã Mường Do,100
1669,Xã Sập Xa,100
1670,Xã Tường Thượng,100
1671,Xã Tường Tiến,100
1672,Xã Tường Phong,100
1673,Xã Tường Hạ,100
1674,Xã Kim Bon,100
1675,Xã Mường Bang,100
1676,Xã Đá Đỏ,100
1677,Xã Tân Phong,100
1678,Xã Nam Phong,100
1679,Xã Bắc Phong,100
1680,Thị trấn Mộc Châu,101
1681,Thị trấn NT Mộc Châu,101
1682,Xã Chiềng Sơn,101
1683,Xã Tân Hợp,101
1684,Xã Qui Hướng,101
1685,Xã Tân Lập,101
1686,Xã Nà Mường,101
1687,Xã Tà Lại,101
1688,Xã Chiềng Hắc,101
1689,Xã Hua Păng,101
1690,Xã Chiềng Khừa,101
1691,Xã Mường Sang,101
1692,Xã Đông Sang,101
1693,Xã Phiêng Luông,101
1694,Xã Lóng Sập,101
1695,Thị trấn Yên Châu,102
1696,Xã Chiềng Đông,102
1697,Xã Sập Vạt,102
1698,Xã Chiềng Sàng,102
1699,Xã Chiềng Pằn,102
1700,Xã Viêng Lán,102
1701,Xã Chiềng Hặc,102
1702,Xã Mường Lựm,102
1703,Xã Chiềng On,102
1704,Xã Yên Sơn,102
1705,Xã Chiềng Khoi,102
1706,Xã Tú Nang,102
1707,Xã Lóng Phiêng,102
1708,Xã Phiêng Khoài,102
1709,Xã Chiềng Tương,102
1710,Thị trấn Hát Lót,103
1711,Xã Chiềng Sung,103
1712,Xã Mường Bằng,103
1713,Xã Chiềng Chăn,103
1714,Xã Mương Chanh,103
1715,Xã Chiềng Ban,103
1716,Xã Chiềng Mung,103
1717,Xã Mường Bon,103
1718,Xã Chiềng Chung,103
1719,Xã Chiềng Mai,103
1720,Xã Hát Lót,103
1721,Xã Nà Bó,103
1722,Xã Cò Nòi,103
1723,Xã Chiềng Nơi,103
1724,Xã Phiêng Cằm,103
1725,Xã Chiềng Dong,103
1726,Xã Chiềng Kheo,103
1727,Xã Chiềng Ve,103
1728,Xã Chiềng Lương,103
1729,Xã Phiêng Pằn,103
1730,Xã Nà Ớt,103
1731,Xã Tà Hộc,103
1732,Thị trấn Sông Mã,104
1733,Xã Bó Sinh,104
1734,Xã Pú Bẩu,104
1735,Xã Chiềng Phung,104
1736,Xã Chiềng En,104
1737,Xã Mường Lầm,104
1738,Xã Nậm Ty,104
1739,Xã Đứa Mòn,104
